scorer,DLC_resnet50_sweeping_small_markersJan16shuffle1_5000,DLC_resnet50_sweeping_small_markersJan16shuffle1_5000,DLC_resnet50_sweeping_small_markersJan16shuffle1_5000,DLC_resnet50_sweeping_small_markersJan16shuffle1_5000,DLC_resnet50_sweeping_small_markersJan16shuffle1_5000,DLC_resnet50_sweeping_small_markersJan16shuffle1_5000,DLC_resnet50_sweeping_small_markersJan16shuffle1_5000,DLC_resnet50_sweeping_small_markersJan16shuffle1_5000,DLC_resnet50_sweeping_small_markersJan16shuffle1_5000,DLC_resnet50_sweeping_small_markersJan16shuffle1_5000,DLC_resnet50_sweeping_small_markersJan16shuffle1_5000,DLC_resnet50_sweeping_small_markersJan16shuffle1_5000,DLC_resnet50_sweeping_small_markersJan16shuffle1_5000,DLC_resnet50_sweeping_small_markersJan16shuffle1_5000,DLC_resnet50_sweeping_small_markersJan16shuffle1_5000,DLC_resnet50_sweeping_small_markersJan16shuffle1_5000,DLC_resnet50_sweeping_small_markersJan16shuffle1_5000,DLC_resnet50_sweeping_small_markersJan16shuffle1_5000,DLC_resnet50_sweeping_small_markersJan16shuffle1_5000,DLC_resnet50_sweeping_small_markersJan16shuffle1_5000,DLC_resnet50_sweeping_small_markersJan16shuffle1_5000,DLC_resnet50_sweeping_small_markersJan16shuffle1_5000,DLC_resnet50_sweeping_small_markersJan16shuffle1_5000,DLC_resnet50_sweeping_small_markersJan16shuffle1_5000,DLC_resnet50_sweeping_small_markersJan16shuffle1_5000,DLC_resnet50_sweeping_small_markersJan16shuffle1_5000,DLC_resnet50_sweeping_small_markersJan16shuffle1_5000,DLC_resnet50_sweeping_small_markersJan16shuffle1_5000,DLC_resnet50_sweeping_small_markersJan16shuffle1_5000,DLC_resnet50_sweeping_small_markersJan16shuffle1_5000,DLC_resnet50_sweeping_small_markersJan16shuffle1_5000,DLC_resnet50_sweeping_small_markersJan16shuffle1_5000,DLC_resnet50_sweeping_small_markersJan16shuffle1_5000,DLC_resnet50_sweeping_small_markersJan16shuffle1_5000,DLC_resnet50_sweeping_small_markersJan16shuffle1_5000,DLC_resnet50_sweeping_small_markersJan16shuffle1_5000,DLC_resnet50_sweeping_small_markersJan16shuffle1_5000,DLC_resnet50_sweeping_small_markersJan16shuffle1_5000,DLC_resnet50_sweeping_small_markersJan16shuffle1_5000,DLC_resnet50_sweeping_small_markersJan16shuffle1_5000,DLC_resnet50_sweeping_small_markersJan16shuffle1_5000,DLC_resnet50_sweeping_small_markersJan16shuffle1_5000,DLC_resnet50_sweeping_small_markersJan16shuffle1_5000,DLC_resnet50_sweeping_small_markersJan16shuffle1_5000,DLC_resnet50_sweeping_small_markersJan16shuffle1_5000,DLC_resnet50_sweeping_small_markersJan16shuffle1_5000,DLC_resnet50_sweeping_small_markersJan16shuffle1_5000,DLC_resnet50_sweeping_small_markersJan16shuffle1_5000,DLC_resnet50_sweeping_small_markersJan16shuffle1_5000,DLC_resnet50_sweeping_small_markersJan16shuffle1_5000,DLC_resnet50_sweeping_small_markersJan16shuffle1_5000,DLC_resnet50_sweeping_small_markersJan16shuffle1_5000,DLC_resnet50_sweeping_small_markersJan16shuffle1_5000,DLC_resnet50_sweeping_small_markersJan16shuffle1_5000,DLC_resnet50_sweeping_small_markersJan16shuffle1_5000,DLC_resnet50_sweeping_small_markersJan16shuffle1_5000,DLC_resnet50_sweeping_small_markersJan16shuffle1_5000,DLC_resnet50_sweeping_small_markersJan16shuffle1_5000,DLC_resnet50_sweeping_small_markersJan16shuffle1_5000,DLC_resnet50_sweeping_small_markersJan16shuffle1_5000
8,329.9143371582031,227.12228393554688,0.902255117893219,335.1268310546875,186.07025146484375,0.8726849555969238,265.32293701171875,223.704345703125,0.9069619178771973,324.4452209472656,172.65342712402344,0.842028021812439,260.6279602050781,130.5250701904297,0.8742119669914246,318.2867431640625,127.96092224121094,0.8301205635070801,300.0962829589844,110.82217407226562,0.8695589900016785,290.9461364746094,225.7783660888672,0.9155869483947754,254.58448791503906,459.0464782714844,0.9529045224189758,278.1973876953125,447.9197692871094,0.9419985413551331,338.68634033203125,193.17254638671875,0.7341721057891846,351.1532897949219,223.9361572265625,0.930799126625061,363.6327209472656,183.02392578125,0.8470133543014526,394.6239318847656,209.4849395751953,0.6700249910354614,386.3614501953125,131.07469177246094,0.9274172186851501,439.4582214355469,150.5598602294922,0.8612633943557739,409.0018310546875,131.0326385498047,0.9578769207000732,406.2773132324219,239.8065643310547,0.8448299765586853,395.34857177734375,448.9438171386719,0.9506824612617493,435.2986755371094,458.33807373046875,0.7836679816246033
9,329.38848876953125,226.85501098632812,0.9026693105697632,334.7408447265625,185.84579467773438,0.8985810875892639,264.55712890625,223.10804748535156,0.9206951856613159,324.121826171875,172.19287109375,0.8549836874008179,259.9710998535156,129.65528869628906,0.8605883121490479,317.88238525390625,127.65367126464844,0.8554395437240601,297.0382080078125,109.34920501708984,0.9002323150634766,290.2051086425781,225.17449951171875,0.9168988466262817,253.53880310058594,458.6742248535156,0.957412838935852,278.0433044433594,447.9857177734375,0.9436811208724976,339.7194519042969,193.9916229248047,0.7602185010910034,350.8118591308594,225.70217895507812,0.9220583438873291,364.2767333984375,183.39215087890625,0.8386610746383667,394.7961730957031,209.60789489746094,0.6829833984375,385.9921569824219,131.03567504882812,0.9365891218185425,438.4399719238281,151.2863006591797,0.8667620420455933,408.6164855957031,130.50514221191406,0.9632847309112549,405.0406799316406,239.88162231445312,0.8480769395828247,395.3888244628906,448.4273986816406,0.933838427066803,433.4483947753906,457.6905517578125,0.8152357339859009
10,328.5386047363281,226.484619140625,0.884895920753479,333.55078125,186.47825622558594,0.9016914963722229,263.6365966796875,223.349365234375,0.9305658340454102,322.828125,173.0630340576172,0.8696502447128296,258.3155517578125,128.9183349609375,0.830045759677887,316.82440185546875,127.54159545898438,0.8686747550964355,298.8969421386719,110.49716186523438,0.9138625860214233,289.0784606933594,225.0159454345703,0.9067761898040771,252.8505859375,458.22021484375,0.9495738744735718,277.6058044433594,447.5272521972656,0.942135214805603,338.1936950683594,197.39453125,0.7607934474945068,346.0623474121094,223.96250915527344,0.9326839447021484,363.632080078125,184.44700622558594,0.8068491220474243,394.27935791015625,209.781494140625,0.7133586406707764,384.21612548828125,131.44203186035156,0.9424271583557129,435.9080810546875,150.5881805419922,0.8640899658203125,407.0698547363281,130.2615509033203,0.969495415687561,404.13824462890625,240.96292114257812,0.8707634210586548,395.2134094238281,448.957763671875,0.9489381909370422,431.5859069824219,458.2891845703125,0.8163100481033325
11,326.8061218261719,229.70335388183594,0.8980231285095215,332.1717834472656,186.23574829101562,0.9163322448730469,261.753662109375,222.81988525390625,0.9358955025672913,321.84185791015625,173.24081420898438,0.874609112739563,259.18255615234375,126.33511352539062,0.8585597276687622,315.8996276855469,127.6350326538086,0.8429644107818604,297.9293212890625,110.63233947753906,0.94240403175354,288.34796142578125,224.56106567382812,0.8967514038085938,252.0908203125,457.6423034667969,0.9411975145339966,276.2480163574219,446.99652099609375,0.9360843896865845,338.5929260253906,195.80718994140625,0.7483376264572144,344.6169738769531,223.91441345214844,0.9563608169555664,363.6929016113281,185.0821990966797,0.7631670236587524,393.7393493652344,210.07240295410156,0.7176918387413025,383.74078369140625,132.11981201171875,0.9151018261909485,434.3836975097656,150.3133087158203,0.8448917865753174,404.9277038574219,130.8350830078125,0.9629391431808472,403.7773132324219,241.61228942871094,0.8804468512535095,394.5618896484375,449.3567810058594,0.9657453298568726,430.75653076171875,457.58636474609375,0.8271623849868774
12,326.1908874511719,229.29067993164062,0.9154707193374634,331.6162109375,186.18800354003906,0.9121230244636536,260.77777099609375,222.37429809570312,0.9435336589813232,321.1897277832031,172.67205810546875,0.8540636301040649,258.0455627441406,125.86874389648438,0.8314192295074463,314.1808166503906,127.59161376953125,0.8088350296020508,296.0576171875,111.08553314208984,0.9350224733352661,287.8621826171875,223.85848999023438,0.8776021003723145,251.68307495117188,457.1897277832031,0.9426288604736328,275.6894836425781,446.9468078613281,0.9475576877593994,339.26953125,195.99932861328125,0.7063680291175842,342.6757507324219,223.35455322265625,0.9619745016098022,364.1111755371094,185.7592010498047,0.685897707939148,392.56219482421875,209.87539672851562,0.7115784883499146,384.0119323730469,132.65896606445312,0.892532467842102,433.24859619140625,150.88067626953125,0.8264560699462891,403.3109130859375,130.7209014892578,0.9642225503921509,403.5066833496094,241.79266357421875,0.901656985282898,393.2500915527344,451.00439453125,0.9696933031082153,430.0867004394531,458.0707092285156,0.8206844329833984
13,324.1540222167969,230.26527404785156,0.9264031648635864,330.397216796875,185.87387084960938,0.9152543544769287,259.87396240234375,222.06631469726562,0.9395130276679993,320.7336120605469,172.47467041015625,0.844782829284668,257.4159851074219,125.73680114746094,0.8296623229980469,313.4537353515625,127.265869140625,0.7913388013839722,295.6120300292969,110.13652801513672,0.9409389495849609,286.8897705078125,223.23284912109375,0.8527541160583496,250.80084228515625,457.3432312011719,0.9336353540420532,274.22076416015625,446.84893798828125,0.9491996169090271,338.3693542480469,195.60455322265625,0.7134926319122314,341.350830078125,223.21119689941406,0.9674135446548462,364.3253173828125,187.42698669433594,0.7204720973968506,391.5195617675781,210.54954528808594,0.7140935063362122,382.7058410644531,133.59104919433594,0.9109582901000977,435.6163635253906,147.4261474609375,0.7926323413848877,400.5732421875,131.6527099609375,0.9713188409805298,403.6341552734375,241.71249389648438,0.9063646197319031,391.4474182128906,451.187255859375,0.9697145223617554,431.1431884765625,457.79998779296875,0.745400071144104
14,323.17950439453125,230.56002807617188,0.9141989946365356,331.1424560546875,188.98446655273438,0.9170292615890503,259.6018981933594,221.67181396484375,0.9463623762130737,320.4736633300781,171.614013671875,0.8352028727531433,256.04901123046875,124.71993255615234,0.8070583343505859,312.1932678222656,127.04367065429688,0.7377589344978333,296.85833740234375,107.78274536132812,0.943926215171814,283.18133544921875,225.77471923828125,0.848026692867279,250.51449584960938,456.94671630859375,0.9185584783554077,273.0606994628906,446.0743408203125,0.9540296792984009,338.02606201171875,195.6699676513672,0.6832764148712158,340.58465576171875,223.92556762695312,0.9705318212509155,363.6620788574219,188.17971801757812,0.7022638320922852,390.9457092285156,209.75137329101562,0.7281616926193237,382.9392395019531,133.67100524902344,0.9058787822723389,434.5804443359375,146.4485626220703,0.8038915395736694,399.4066467285156,131.36807250976562,0.9690858125686646,403.2472229003906,241.3468475341797,0.8847829103469849,389.6773986816406,451.7693176269531,0.9715031385421753,429.5893249511719,459.3271179199219,0.7025661468505859
15,321.6068115234375,231.6077117919922,0.9147235155105591,330.05615234375,188.8114471435547,0.9267899990081787,258.55279541015625,221.2945098876953,0.941520094871521,319.1583557128906,171.51048278808594,0.8106153607368469,255.5244140625,124.52201843261719,0.8169529438018799,310.9302062988281,127.26913452148438,0.6674672365188599,295.9417724609375,107.0503158569336,0.9508470892906189,282.25457763671875,225.63351440429688,0.8605902791023254,247.07994079589844,456.4317932128906,0.9252820014953613,271.8897705078125,446.2279052734375,0.9517085552215576,336.7823791503906,196.16925048828125,0.6595003008842468,339.8305358886719,224.3058624267578,0.9711833000183105,363.6024169921875,188.2368621826172,0.691962718963623,390.1512756347656,210.624755859375,0.7381801605224609,382.8040771484375,134.35293579101562,0.9002313017845154,433.7516784667969,146.6182403564453,0.8337188959121704,398.3224182128906,131.48324584960938,0.9728096127510071,403.4090270996094,241.68722534179688,0.872704029083252,388.59844970703125,450.9183654785156,0.9702684879302979,429.8747863769531,460.1048583984375,0.6286692023277283
16,321.46282958984375,232.27603149414062,0.9158812761306763,329.52728271484375,188.52442932128906,0.9284636974334717,257.6105041503906,221.24374389648438,0.9423263669013977,317.63787841796875,171.29702758789062,0.8011956214904785,254.21713256835938,124.44664764404297,0.815291166305542,311.0194396972656,125.35454559326172,0.7038541436195374,294.60955810546875,107.24897003173828,0.9496636390686035,281.25360107421875,225.85440063476562,0.8763043284416199,246.3879852294922,456.66033935546875,0.9349204301834106,270.5557861328125,446.9068603515625,0.9397451877593994,336.3669128417969,196.1272735595703,0.6473521590232849,338.7502136230469,224.71995544433594,0.974548876285553,363.55438232421875,188.3838348388672,0.7068643569946289,389.78253173828125,210.9508514404297,0.7409776449203491,382.4915466308594,133.56307983398438,0.8887215852737427,432.7212219238281,146.66860961914062,0.814224123954773,397.7543640136719,131.6043243408203,0.9683103561401367,402.9303894042969,242.25442504882812,0.8771101236343384,388.0679931640625,450.3446350097656,0.9675593972206116,430.5423583984375,459.1239929199219,0.4112064242362976
17,320.00299072265625,233.3085479736328,0.9422996044158936,328.9020690917969,188.66799926757812,0.9296414256095886,256.5505676269531,220.79977416992188,0.9286280870437622,316.3310546875,171.63632202148438,0.8203690052032471,252.58184814453125,128.78872680664062,0.8084899187088013,310.62060546875,124.6312255859375,0.7544518709182739,293.5274963378906,106.67191314697266,0.9452422261238098,280.22381591796875,225.3582000732422,0.8898938298225403,244.67239379882812,456.92919921875,0.9460917711257935,269.21197509765625,446.5531311035156,0.9357103109359741,333.3080749511719,201.7362518310547,0.6356691718101501,338.1480407714844,224.99436950683594,0.9772481322288513,362.7449951171875,187.61196899414062,0.746258020401001,391.0580749511719,210.57504272460938,0.7441586256027222,381.3148193359375,132.4896697998047,0.8663773536682129,432.33514404296875,146.44207763671875,0.8142093420028687,397.5059814453125,131.86392211914062,0.9685153961181641,403.0715637207031,242.82872009277344,0.8678767085075378,387.4830627441406,450.3486328125,0.9711415767669678,433.3695373535156,460.5083312988281,0.3517948389053345
18,319.3704528808594,232.9887237548828,0.9497616291046143,327.482177734375,188.36769104003906,0.9267860651016235,255.82955932617188,220.231201171875,0.9212618470191956,315.03509521484375,170.52166748046875,0.7975744009017944,250.77679443359375,129.56967163085938,0.8579375743865967,309.53662109375,125.03852081298828,0.8044703602790833,292.311767578125,106.46649932861328,0.9231049418449402,278.64617919921875,225.18511962890625,0.8921442627906799,244.3309783935547,456.6700439453125,0.9529985189437866,268.1907653808594,446.1943359375,0.925960898399353,332.7909851074219,193.86204528808594,0.6311318278312683,337.753662109375,225.4715118408203,0.9784756898880005,361.87176513671875,187.73326110839844,0.7576343417167664,391.51666259765625,210.314453125,0.7436719536781311,380.8672790527344,132.58154296875,0.8701073527336121,431.98675537109375,146.4115753173828,0.8207204341888428,397.2195129394531,131.77456665039062,0.9709380865097046,403.1056213378906,242.50592041015625,0.8691307306289673,387.0858459472656,450.58807373046875,0.9659625291824341,434.7828063964844,465.3384094238281,0.21691083908081055
